Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,Season
25/08/2018,5fc4529d9280f04a4cadda4a,5fc4529d9280f04a4cadda36,2.0,2.0,D,0.0,0.0,D,5fc451059280f04a4cad63cd,17.0,11.0,5.0,3.0,12.0,10.0,6.0,2.0,0.0,3.0,1.0,1.0,2018-19
25/08/2018,5fc4529d9280f04a4cadda4f,5fc4529d9280f04a4cadda3e,0.0,0.0,D,0.0,0.0,D,5fc451059280f04a4cad63cc,5.0,14.0,1.0,4.0,8.0,10.0,7.0,7.0,0.0,1.0,1.0,0.0,2018-19
25/08/2018,5fc4529d9280f04a4cadda4d,5fc4529d9280f04a4cadda50,1.0,0.0,H,1.0,0.0,H,5fc451059280f04a4cad63df,22.0,6.0,8.0,2.0,8.0,14.0,8.0,5.0,1.0,1.0,0.0,0.0,2018-19
25/08/2018,5fc4529d9280f04a4cadda3b,5fc4529d9280f04a4cadda42,1.0,2.0,A,0.0,0.0,D,5fc451059280f04a4cad63d0,11.0,8.0,5.0,5.0,13.0,11.0,10.0,3.0,1.0,1.0,1.0,0.0,2018-19
25/08/2018,5fc4529d9280f04a4cadda51,5fc4529d9280f04a4cadda3f,1.0,1.0,D,0.0,0.0,D,5fc451059280f04a4cad63c7,11.0,18.0,2.0,6.0,13.0,8.0,5.0,9.0,1.0,2.0,0.0,0.0,2018-19
26/08/2018,5fc4529d9280f04a4cadda37,5fc4529d9280f04a4cadda45,4.0,2.0,H,3.0,2.0,H,5fc451059280f04a4cad63e0,25.0,12.0,12.0,2.0,11.0,8.0,6.0,4.0,2.0,1.0,0.0,0.0,2018-19
26/08/2018,5fc4529d9280f04a4cadda3a,5fc4529d9280f04a4cadda46,1.0,2.0,A,0.0,0.0,D,5fc451059280f04a4cad63d6,6.0,15.0,2.0,3.0,16.0,8.0,4.0,5.0,3.0,1.0,0.0,0.0,2018-19
26/08/2018,5fc4529d9280f04a4cadda48,5fc4529d9280f04a4cadda47,2.0,1.0,H,0.0,0.0,D,5fc451059280f04a4cad63c8,13.0,9.0,5.0,3.0,14.0,11.0,6.0,3.0,4.0,2.0,0.0,0.0,2018-19
27/08/2018,5fc4529d9280f04a4cadda41,5fc4529d9280f04a4cadda49,0.0,3.0,A,0.0,0.0,D,5fc451059280f04a4cad63d1,23.0,9.0,5.0,5.0,11.0,16.0,5.0,2.0,2.0,4.0,0.0,0.0,2018-19
1/9/18,5fc4529d9280f04a4cadda50,5fc4529d9280f04a4cadda37,2.0,2.0,D,0.0,1.0,A,5fc451059280f04a4cad63cd,15.0,10.0,5.0,5.0,12.0,14.0,7.0,1.0,3.0,3.0,0.0,0.0,2018-19
1/9/18,5fc4529d9280f04a4cadda46,5fc4529d9280f04a4cadda4a,2.0,0.0,H,0.0,0.0,D,5fc451059280f04a4cad63dd,24.0,8.0,6.0,1.0,10.0,7.0,7.0,6.0,2.0,2.0,0.0,0.0,2018-19
1/9/18,5fc4529d9280f04a4cadda47,5fc4529d9280f04a4cadda3b,0.0,2.0,A,0.0,0.0,D,5fc451059280f04a4cad63c7,20.0,19.0,6.0,6.0,11.0,12.0,7.0,4.0,1.0,1.0,0.0,0.0,2018-19
1/9/18,5fc4529d9280f04a4cadda36,5fc4529d9280f04a4cadda4f,1.0,1.0,D,1.0,1.0,D,5fc451059280f04a4cad63dc,11.0,9.0,1.0,6.0,13.0,14.0,4.0,3.0,3.0,3.0,0.0,0.0,2018-19
1/9/18,5fc4529d9280f04a4cadda42,5fc4529d9280f04a4cadda4d,1.0,2.0,A,0.0,2.0,A,5fc451059280f04a4cad63d6,12.0,10.0,5.0,4.0,9.0,12.0,4.0,4.0,3.0,2.0,0.0,0.0,2018-19
1/9/18,5fc4529d9280f04a4cadda3f,5fc4529d9280f04a4cadda3a,2.0,1.0,H,1.0,1.0,D,5fc451059280f04a4cad63cf,24.0,3.0,8.0,2.0,5.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,2018-19
1/9/18,5fc4529d9280f04a4cadda38,5fc4529d9280f04a4cadda51,0.0,1.0,A,0.0,0.0,D,5fc451059280f04a4cad63df,13.0,15.0,3.0,6.0,10.0,11.0,4.0,4.0,2.0,1.0,0.0,0.0,2018-19
2/9/18,5fc4529d9280f04a4cadda45,5fc4529d9280f04a4cadda41,0.0,2.0,A,0.0,2.0,A,5fc451059280f04a4cad63d0,9.0,21.0,2.0,9.0,7.0,13.0,2.0,5.0,2.0,3.0,0.0,1.0,2018-19
2/9/18,5fc4529d9280f04a4cadda3e,5fc4529d9280f04a4cadda3d,2.0,3.0,A,1.0,1.0,D,5fc451059280f04a4cad63c8,14.0,17.0,3.0,11.0,12.0,14.0,3.0,9.0,3.0,4.0,0.0,0.0,2018-19
2/9/18,5fc4529d9280f04a4cadda48,5fc4529d9280f04a4cadda49,2.0,1.0,H,0.0,0.0,D,5fc451059280f04a4cad63d8,7.0,11.0,3.0,2.0,9.0,8.0,3.0,10.0,2.0,1.0,0.0,0.0,2018-19
15/09/2018,5fc4529d9280f04a4cadda4a,5fc4529d9280f04a4cadda42,4.0,2.0,H,3.0,0.0,H,5fc451059280f04a4cad63d1,10.0,14.0,5.0,8.0,13.0,15.0,4.0,6.0,3.0,2.0,0.0,1.0,2018-19
15/09/2018,5fc4529d9280f04a4cadda46,5fc4529d9280f04a4cadda3e,4.0,1.0,H,2.0,1.0,H,5fc451059280f04a4cad63d0,18.0,6.0,7.0,2.0,8.0,10.0,5.0,4.0,0.0,0.0,0.0,0.0,2018-19
15/09/2018,5fc4529d9280f04a4cadda4f,5fc4529d9280f04a4cadda47,0.0,1.0,A,0.0,1.0,A,5fc451059280f04a4cad63dd,15.0,7.0,2.0,2.0,11.0,17.0,5.0,3.0,1.0,2.0,0.0,0.0,2018-19
15/09/2018,5fc4529d9280f04a4cadda3f,5fc4529d9280f04a4cadda37,3.0,0.0,H,2.0,0.0,H,5fc451059280f04a4cad63dc,28.0,9.0,9.0,3.0,7.0,7.0,10.0,4.0,0.0,0.0,0.0,0.0,2018-19
15/09/2018,5fc4529d9280f04a4cadda3a,5fc4529d9280f04a4cadda3d,1.0,2.0,A,0.0,0.0,D,5fc451059280f04a4cad63cd,4.0,12.0,2.0,2.0,13.0,11.0,10.0,4.0,0.0,0.0,0.0,0.0,2018-19
15/09/2018,5fc4529d9280f04a4cadda49,5fc4529d9280f04a4cadda4d,1.0,2.0,A,0.0,1.0,A,5fc451059280f04a4cad63cc,11.0,17.0,3.0,10.0,17.0,16.0,5.0,4.0,0.0,0.0,0.0,0.0,2018-19
15/09/2018,5fc4529d9280f04a4cadda48,5fc4529d9280f04a4cadda41,1.0,2.0,A,0.0,2.0,A,5fc451059280f04a4cad63da,14.0,9.0,5.0,6.0,9.0,11.0,6.0,8.0,2.0,1.0,0.0,1.0,2018-19
16/09/2018,5fc4529d9280f04a4cadda36,5fc4529d9280f04a4cadda38,1.0,3.0,A,1.0,2.0,A,5fc451059280f04a4cad63c7,16.0,9.0,4.0,4.0,15.0,12.0,4.0,2.0,2.0,5.0,0.0,0.0,2018-19
16/09/2018,5fc4529d9280f04a4cadda51,5fc4529d9280f04a4cadda45,1.0,0.0,H,0.0,0.0,D,5fc451059280f04a4cad63d8,30.0,7.0,7.0,2.0,10.0,9.0,8.0,2.0,2.0,4.0,0.0,0.0,2018-19
17/09/2018,5fc4529d9280f04a4cadda3b,5fc4529d9280f04a4cadda50,2.0,2.0,D,1.0,0.0,H,5fc451059280f04a4cad63c8,14.0,12.0,5.0,4.0,10.0,13.0,1.0,4.0,2.0,3.0,0.0,0.0,2018-19
22/09/2018,5fc4529d9280f04a4cadda50,5fc4529d9280f04a4cadda49,1.0,2.0,A,0.0,1.0,A,5fc451059280f04a4cad63df,8.0,16.0,4.0,7.0,15.0,9.0,5.0,7.0,2.0,1.0,0.0,0.0,2018-19
22/09/2018,5fc4529d9280f04a4cadda45,5fc4529d9280f04a4cadda4a,4.0,0.0,H,2.0,0.0,H,5fc451059280f04a4cad63c8,12.0,19.0,5.0,5.0,17.0,6.0,3.0,8.0,2.0,0.0,0.0,0.0,2018-19
22/09/2018,5fc4529d9280f04a4cadda3e,5fc4529d9280f04a4cadda3f,0.0,5.0,A,0.0,3.0,A,5fc451059280f04a4cad63cc,2.0,21.0,2.0,10.0,6.0,4.0,1.0,9.0,1.0,1.0,0.0,0.0,2018-19
22/09/2018,5fc4529d9280f04a4cadda47,5fc4529d9280f04a4cadda3a,0.0,0.0,D,0.0,0.0,D,5fc451059280f04a4cad63d8,16.0,6.0,4.0,3.0,8.0,11.0,9.0,5.0,1.0,1.0,0.0,0.0,2018-19
22/09/2018,5fc4529d9280f04a4cadda37,5fc4529d9280f04a4cadda48,1.0,1.0,D,0.0,1.0,A,5fc451059280f04a4cad63c7,15.0,11.0,3.0,6.0,11.0,9.0,8.0,8.0,2.0,1.0,0.0,0.0,2018-19
22/09/2018,5fc4529d9280f04a4cadda42,5fc4529d9280f04a4cadda4f,3.0,1.0,H,1.0,1.0,D,5fc451059280f04a4cad63e0,18.0,9.0,8.0,2.0,10.0,16.0,3.0,1.0,2.0,1.0,0.0,0.0,2018-19
22/09/2018,5fc4529d9280f04a4cadda4d,5fc4529d9280f04a4cadda3b,3.0,0.0,H,3.0,0.0,H,5fc451059280f04a4cad63d6,12.0,7.0,4.0,1.0,7.0,10.0,5.0,4.0,0.0,2.0,0.0,0.0,2018-19
22/09/2018,5fc4529d9280f04a4cadda41,5fc4529d9280f04a4cadda51,1.0,1.0,D,1.0,0.0,H,5fc451059280f04a4cad63cf,15.0,11.0,6.0,8.0,5.0,17.0,5.0,4.0,1.0,1.0,0.0,0.0,2018-19
23/09/2018,5fc4529d9280f04a4cadda3d,5fc4529d9280f04a4cadda36,2.0,0.0,H,0.0,0.0,D,5fc451059280f04a4cad63d0,9.0,9.0,5.0,6.0,17.0,12.0,5.0,9.0,2.0,1.0,0.0,0.0,2018-19
23/09/2018,5fc4529d9280f04a4cadda38,5fc4529d9280f04a4cadda46,0.0,0.0,D,0.0,0.0,D,5fc451059280f04a4cad63da,6.0,17.0,1.0,6.0,11.0,9.0,1.0,8.0,2.0,1.0,0.0,0.0,2018-19
29/09/2018,5fc4529d9280f04a4cadda3d,5fc4529d9280f04a4cadda48,2.0,0.0,H,0.0,0.0,D,5fc451059280f04a4cad63c8,9.0,13.0,2.0,4.0,11.0,17.0,6.0,6.0,2.0,2.0,0.0,0.0,2018-19
29/09/2018,5fc4529d9280f04a4cadda46,5fc4529d9280f04a4cadda4d,1.0,1.0,D,1.0,0.0,H,5fc451059280f04a4cad63d8,10.0,13.0,4.0,6.0,7.0,9.0,4.0,4.0,0.0,2.0,0.0,0.0,2018-19
29/09/2018,5fc4529d9280f04a4cadda36,5fc4529d9280f04a4cadda37,3.0,0.0,H,0.0,0.0,D,5fc451059280f04a4cad63d3,19.0,6.0,6.0,0.0,13.0,13.0,12.0,1.0,0.0,3.0,0.0,0.0,2018-19
29/09/2018,5fc4529d9280f04a4cadda4f,5fc4529d9280f04a4cadda49,0.0,2.0,A,0.0,2.0,A,5fc451059280f04a4cad63d1,9.0,10.0,5.0,6.0,17.0,16.0,3.0,0.0,2.0,2.0,0.0,0.0,2018-19
29/09/2018,5fc4529d9280f04a4cadda3f,5fc4529d9280f04a4cadda50,2.0,0.0,H,1.0,0.0,H,5fc451059280f04a4cad63dd,28.0,4.0,8.0,1.0,4.0,10.0,10.0,3.0,0.0,3.0,0.0,0.0,2018-19
29/09/2018,5fc4529d9280f04a4cadda3a,5fc4529d9280f04a4cadda42,0.0,2.0,A,0.0,1.0,A,5fc451059280f04a4cad63db,6.0,12.0,1.0,5.0,11.0,5.0,5.0,9.0,0.0,0.0,0.0,0.0,2018-19
29/09/2018,5fc4529d9280f04a4cadda38,5fc4529d9280f04a4cadda41,3.0,1.0,H,2.0,0.0,H,5fc451059280f04a4cad63cc,8.0,9.0,3.0,4.0,12.0,12.0,4.0,9.0,0.0,1.0,0.0,0.0,2018-19
29/09/2018,5fc4529d9280f04a4cadda51,5fc4529d9280f04a4cadda3b,2.0,0.0,H,0.0,0.0,D,5fc451059280f04a4cad63dc,14.0,17.0,6.0,6.0,11.0,7.0,8.0,6.0,3.0,1.0,0.0,0.0,2018-19
30/09/2018,5fc4529d9280f04a4cadda3e,5fc4529d9280f04a4cadda45,1.0,2.0,A,0.0,0.0,D,5fc451059280f04a4cad63c7,19.0,3.0,5.0,2.0,11.0,15.0,10.0,2.0,1.0,3.0,0.0,0.0,2018-19
1/10/18,5fc4529d9280f04a4cadda4a,5fc4529d9280f04a4cadda47,2.0,1.0,H,1.0,0.0,H,5fc451059280f04a4cad63da,11.0,10.0,5.0,2.0,9.0,12.0,3.0,3.0,3.0,4.0,0.0,0.0,2018-19
5/10/18,5fc4529d9280f04a4cadda50,5fc4529d9280f04a4cadda38,1.0,0.0,H,1.0,0.0,H,5fc451059280f04a4cad63cf,9.0,17.0,4.0,4.0,12.0,8.0,2.0,9.0,3.0,2.0,0.0,0.0,2018-19
6/10/18,5fc4529d9280f04a4cadda45,5fc4529d9280f04a4cadda4f,1.0,1.0,D,1.0,0.0,H,5fc451059280f04a4cad63df,6.0,19.0,3.0,2.0,8.0,11.0,1.0,10.0,2.0,2.0,0.0,0.0,2018-19
6/10/18,5fc4529d9280f04a4cadda47,5fc4529d9280f04a4cadda51,0.0,1.0,A,0.0,0.0,D,5fc451059280f04a4cad63cc,11.0,7.0,4.0,2.0,11.0,13.0,6.0,3.0,3.0,4.0,0.0,0.0,2018-19
6/10/18,5fc4529d9280f04a4cadda42,5fc4529d9280f04a4cadda36,1.0,2.0,A,1.0,1.0,D,5fc451059280f04a4cad63d8,8.0,17.0,2.0,8.0,10.0,11.0,2.0,10.0,2.0,1.0,1.0,0.0,2018-19
6/10/18,5fc4529d9280f04a4cadda41,5fc4529d9280f04a4cadda3a,3.0,2.0,H,0.0,2.0,A,5fc451059280f04a4cad63c8,18.0,13.0,10.0,8.0,16.0,8.0,10.0,6.0,2.0,2.0,0.0,0.0,2018-19
6/10/18,5fc4529d9280f04a4cadda49,5fc4529d9280f04a4cadda3e,1.0,0.0,H,1.0,0.0,H,5fc451059280f04a4cad63da,19.0,8.0,7.0,6.0,7.0,11.0,6.0,2.0,2.0,1.0,0.0,1.0,2018-19
6/10/18,5fc4529d9280f04a4cadda48,5fc4529d9280f04a4cadda4a,0.0,4.0,A,0.0,3.0,A,5fc451059280f04a4cad63d0,14.0,10.0,2.0,7.0,11.0,9.0,10.0,7.0,3.0,1.0,1.0,0.0,2018-19
7/10/18,5fc4529d9280f04a4cadda37,5fc4529d9280f04a4cadda3d,1.0,5.0,A,1.0,1.0,D,5fc451059280f04a4cad63d6,21.0,9.0,4.0,7.0,11.0,12.0,4.0,2.0,2.0,0.0,0.0,0.0,2018-19
7/10/18,5fc4529d9280f04a4cadda4d,5fc4529d9280f04a4cadda3f,0.0,0.0,D,0.0,0.0,D,5fc451059280f04a4cad63c7,7.0,6.0,2.0,2.0,10.0,10.0,2.0,6.0,1.0,3.0,0.0,0.0,2018-19
7/10/18,5fc4529d9280f04a4cadda3b,5fc4529d9280f04a4cadda46,0.0,3.0,A,0.0,1.0,A,5fc451059280f04a4cad63d1,15.0,21.0,6.0,6.0,13.0,11.0,4.0,12.0,6.0,0.0,0.0,0.0,2018-19
20/10/2018,5fc4529d9280f04a4cadda4a,5fc4529d9280f04a4cadda3b,0.0,0.0,D,0.0,0.0,D,5fc451059280f04a4cad63cd,10.0,8.0,2.0,4.0,10.0,14.0,6.0,4.0,1.0,2.0,0.0,0.0,2018-19
20/10/2018,5fc4529d9280f04a4cadda3e,5fc4529d9280f04a4cadda37,4.0,2.0,H,2.0,2.0,D,5fc451059280f04a4cad63cf,22.0,9.0,5.0,4.0,15.0,16.0,4.0,4.0,3.0,3.0,0.0,0.0,2018-19
20/10/2018,5fc4529d9280f04a4cadda46,5fc4529d9280f04a4cadda41,2.0,2.0,D,1.0,0.0,H,5fc451059280f04a4cad63da,21.0,7.0,6.0,4.0,9.0,17.0,5.0,3.0,2.0,5.0,0.0,0.0,2018-19
20/10/2018,5fc4529d9280f04a4cadda4f,5fc4529d9280f04a4cadda4d,0.0,1.0,A,0.0,1.0,A,5fc451059280f04a4cad63cc,13.0,11.0,1.0,2.0,9.0,6.0,2.0,4.0,0.0,2.0,0.0,0.0,2018-19
20/10/2018,5fc4529d9280f04a4cadda3f,5fc4529d9280f04a4cadda45,5.0,0.0,H,1.0,0.0,H,5fc451059280f04a4cad63d0,24.0,5.0,10.0,0.0,11.0,5.0,10.0,1.0,2.0,2.0,0.0,0.0,2018-19
20/10/2018,5fc4529d9280f04a4cadda3a,5fc4529d9280f04a4cadda50,0.0,1.0,A,0.0,1.0,A,5fc451059280f04a4cad63d8,27.0,8.0,6.0,2.0,13.0,17.0,10.0,2.0,0.0,2.0,0.0,0.0,2018-19
20/10/2018,5fc4529d9280f04a4cadda38,5fc4529d9280f04a4cadda49,0.0,1.0,A,0.0,1.0,A,5fc451059280f04a4cad63c7,13.0,10.0,4.0,2.0,8.0,10.0,10.0,6.0,3.0,0.0,0.0,0.0,2018-19
20/10/2018,5fc4529d9280f04a4cadda51,5fc4529d9280f04a4cadda48,0.0,2.0,A,0.0,2.0,A,5fc451059280f04a4cad63dd,10.0,9.0,1.0,3.0,23.0,13.0,8.0,2.0,3.0,1.0,0.0,0.0,2018-19
21/10/2018,5fc4529d9280f04a4cadda36,5fc4529d9280f04a4cadda47,2.0,0.0,H,0.0,0.0,D,5fc451059280f04a4cad63c8,20.0,7.0,4.0,3.0,13.0,17.0,10.0,5.0,2.0,1.0,0.0,0.0,2018-19
22/10/2018,5fc4529d9280f04a4cadda3d,5fc4529d9280f04a4cadda42,3.0,1.0,H,1.0,1.0,D,5fc451059280f04a4cad63df,19.0,8.0,6.0,2.0,10.0,10.0,6.0,4.0,2.0,2.0,0.0,0.0,2018-19
27/10/2018,5fc4529d9280f04a4cadda50,5fc4529d9280f04a4cadda51,1.0,0.0,H,0.0,0.0,D,5fc451059280f04a4cad63c8,2.0,25.0,1.0,7.0,11.0,8.0,1.0,10.0,3.0,0.0,0.0,0.0,2018-19
27/10/2018,5fc4529d9280f04a4cadda37,5fc4529d9280f04a4cadda4a,0.0,3.0,A,0.0,1.0,A,5fc451059280f04a4cad63d8,11.0,12.0,1.0,5.0,16.0,3.0,5.0,5.0,2.0,1.0,1.0,0.0,2018-19
27/10/2018,5fc4529d9280f04a4cadda42,5fc4529d9280f04a4cadda38,1.0,1.0,D,0.0,1.0,A,5fc451059280f04a4cad63cc,21.0,11.0,7.0,3.0,17.0,5.0,8.0,0.0,1.0,1.0,0.0,1.0,2018-19
27/10/2018,5fc4529d9280f04a4cadda4d,5fc4529d9280f04a4cadda3e,4.0,1.0,H,1.0,0.0,H,5fc451059280f04a4cad63dc,19.0,2.0,7.0,1.0,6.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,2018-19
27/10/2018,5fc4529d9280f04a4cadda3b,5fc4529d9280f04a4cadda3a,0.0,0.0,D,0.0,0.0,D,5fc451059280f04a4cad63df,22.0,6.0,4.0,0.0,9.0,12.0,7.0,2.0,0.0,1.0,0.0,0.0,2018-19
27/10/2018,5fc4529d9280f04a4cadda48,5fc4529d9280f04a4cadda4f,3.0,0.0,H,2.0,0.0,H,5fc451059280f04a4cad63da,12.0,13.0,6.0,7.0,9.0,13.0,3.0,3.0,1.0,2.0,0.0,0.0,2018-19
28/10/2018,5fc4529d9280f04a4cadda45,5fc4529d9280f04a4cadda46,0.0,4.0,A,0.0,1.0,A,5fc451059280f04a4cad63d1,7.0,24.0,1.0,8.0,14.0,10.0,4.0,4.0,4.0,2.0,0.0,0.0,2018-19
28/10/2018,5fc4529d9280f04a4cadda47,5fc4529d9280f04a4cadda3d,2.0,2.0,D,1.0,0.0,H,5fc451059280f04a4cad63c7,16.0,7.0,3.0,2.0,10.0,16.0,6.0,4.0,1.0,2.0,0.0,0.0,2018-19
28/10/2018,5fc4529d9280f04a4cadda41,5fc4529d9280f04a4cadda36,2.0,1.0,H,1.0,0.0,H,5fc451059280f04a4cad63d0,14.0,14.0,10.0,6.0,15.0,12.0,8.0,4.0,2.0,1.0,0.0,0.0,2018-19
29/10/2018,5fc4529d9280f04a4cadda49,5fc4529d9280f04a4cadda3f,0.0,1.0,A,0.0,1.0,A,5fc451059280f04a4cad63cf,4.0,13.0,1.0,6.0,13.0,13.0,3.0,6.0,2.0,2.0,0.0,0.0,2018-19
3/11/18,5fc4529d9280f04a4cadda3d,5fc4529d9280f04a4cadda4d,1.0,1.0,D,0.0,0.0,D,5fc451059280f04a4cad63d8,12.0,13.0,4.0,4.0,7.0,7.0,5.0,8.0,1.0,1.0,0.0,0.0,2018-19
3/11/18,5fc4529d9280f04a4cadda4a,5fc4529d9280f04a4cadda41,1.0,2.0,A,1.0,1.0,D,5fc451059280f04a4cad63d6,18.0,18.0,7.0,8.0,12.0,12.0,9.0,5.0,4.0,3.0,0.0,0.0,2018-19
3/11/18,5fc4529d9280f04a4cadda3e,5fc4529d9280f04a4cadda42,0.0,1.0,A,0.0,0.0,D,5fc451059280f04a4cad63cd,11.0,13.0,2.0,5.0,13.0,12.0,6.0,12.0,2.0,2.0,0.0,0.0,2018-19
3/11/18,5fc4529d9280f04a4cadda36,5fc4529d9280f04a4cadda50,3.0,1.0,H,1.0,1.0,D,5fc451059280f04a4cad63e0,14.0,5.0,3.0,3.0,9.0,17.0,6.0,4.0,0.0,1.0,0.0,0.0,2018-19
3/11/18,5fc4529d9280f04a4cadda3a,5fc4529d9280f04a4cadda48,1.0,0.0,H,0.0,0.0,D,5fc451059280f04a4cad63d1,10.0,16.0,2.0,1.0,12.0,11.0,8.0,9.0,1.0,5.0,0.0,0.0,2018-19
3/11/18,5fc4529d9280f04a4cadda38,5fc4529d9280f04a4cadda45,4.0,2.0,H,1.0,1.0,D,5fc451059280f04a4cad63d3,22.0,6.0,10.0,3.0,7.0,9.0,10.0,4.0,1.0,4.0,0.0,0.0,2018-19
3/11/18,5fc4529d9280f04a4cadda51,5fc4529d9280f04a4cadda49,2.0,3.0,A,0.0,2.0,A,5fc451059280f04a4cad63da,16.0,10.0,7.0,8.0,11.0,8.0,5.0,1.0,1.0,2.0,0.0,0.0,2018-19
4/11/18,5fc4529d9280f04a4cadda46,5fc4529d9280f04a4cadda47,3.0,1.0,H,1.0,0.0,H,5fc451059280f04a4cad63cc,15.0,7.0,6.0,2.0,6.0,13.0,4.0,2.0,0.0,1.0,0.0,0.0,2018-19
4/11/18,5fc4529d9280f04a4cadda3f,5fc4529d9280f04a4cadda3b,6.0,1.0,H,4.0,1.0,H,5fc451059280f04a4cad63dd,18.0,12.0,8.0,6.0,14.0,9.0,4.0,4.0,1.0,1.0,0.0,0.0,2018-19
5/11/18,5fc4529d9280f04a4cadda4f,5fc4529d9280f04a4cadda37,1.0,0.0,H,1.0,0.0,H,5fc451059280f04a4cad63c8,10.0,7.0,2.0,1.0,11.0,8.0,5.0,4.0,1.0,2.0,0.0,0.0,2018-19
10/11/18,5fc4529d9280f04a4cadda3e,5fc4529d9280f04a4cadda50,2.0,1.0,H,1.0,1.0,D,5fc451059280f04a4cad63c7,20.0,7.0,6.0,3.0,7.0,21.0,4.0,1.0,2.0,1.0,0.0,1.0,2018-19
10/11/18,5fc4529d9280f04a4cadda47,5fc4529d9280f04a4cadda49,0.0,1.0,A,0.0,0.0,D,5fc451059280f04a4cad63d0,11.0,11.0,4.0,2.0,12.0,9.0,10.0,6.0,1.0,1.0,0.0,0.0,2018-19
10/11/18,5fc4529d9280f04a4cadda4f,5fc4529d9280f04a4cadda38,1.0,1.0,D,1.0,0.0,H,5fc451059280f04a4cad63df,15.0,12.0,7.0,5.0,9.0,8.0,5.0,6.0,1.0,1.0,0.0,0.0,2018-19
10/11/18,5fc4529d9280f04a4cadda42,5fc4529d9280f04a4cadda45,0.0,0.0,D,0.0,0.0,D,5fc451059280f04a4cad63da,22.0,6.0,5.0,1.0,13.0,10.0,12.0,1.0,2.0,0.0,0.0,0.0,2018-19
10/11/18,5fc4529d9280f04a4cadda3a,5fc4529d9280f04a4cadda4a,2.0,1.0,H,2.0,1.0,H,5fc451059280f04a4cad63cd,18.0,14.0,6.0,4.0,9.0,11.0,7.0,10.0,2.0,1.0,0.0,0.0,2018-19
10/11/18,5fc4529d9280f04a4cadda3b,5fc4529d9280f04a4cadda48,1.0,1.0,D,1.0,0.0,H,5fc451059280f04a4cad63db,14.0,12.0,4.0,6.0,13.0,13.0,7.0,6.0,3.0,2.0,0.0,0.0,2018-19
11/11/18,5fc4529d9280f04a4cadda3d,5fc4529d9280f04a4cadda51,1.0,1.0,D,0.0,1.0,A,5fc451059280f04a4cad63dc,10.0,12.0,3.0,5.0,9.0,16.0,11.0,2.0,2.0,2.0,0.0,0.0,2018-19
11/11/18,5fc4529d9280f04a4cadda46,5fc4529d9280f04a4cadda36,0.0,0.0,D,0.0,0.0,D,5fc451059280f04a4cad63cf,15.0,6.0,4.0,1.0,7.0,11.0,5.0,5.0,4.0,3.0,0.0,0.0,2018-19
11/11/18,5fc4529d9280f04a4cadda4d,5fc4529d9280f04a4cadda37,2.0,0.0,H,1.0,0.0,H,5fc451059280f04a4cad63d6,20.0,8.0,7.0,3.0,11.0,9.0,6.0,3.0,1.0,1.0,0.0,0.0,2018-19
11/11/18,5fc4529d9280f04a4cadda3f,5fc4529d9280f04a4cadda41,3.0,1.0,H,1.0,0.0,H,5fc451059280f04a4cad63c8,17.0,6.0,5.0,1.0,12.0,12.0,5.0,1.0,1.0,1.0,0.0,0.0,2018-19
24/11/2018,5fc4529d9280f04a4cadda50,5fc4529d9280f04a4cadda42,1.0,1.0,D,1.0,0.0,H,5fc451059280f04a4cad63df,14.0,8.0,3.0,3.0,10.0,7.0,6.0,1.0,3.0,1.0,0.0,1.0,2018-19
24/11/2018,5fc4529d9280f04a4cadda36,5fc4529d9280f04a4cadda3e,1.0,0.0,H,0.0,0.0,D,5fc451059280f04a4cad63d6,16.0,7.0,8.0,1.0,12.0,13.0,7.0,3.0,0.0,3.0,0.0,0.0,2018-19
24/11/2018,5fc4529d9280f04a4cadda37,5fc4529d9280f04a4cadda3b,3.0,2.0,H,2.0,1.0,H,5fc451059280f04a4cad63cc,10.0,19.0,5.0,8.0,10.0,6.0,2.0,5.0,2.0,3.0,0.0,0.0,2018-19
24/11/2018,5fc4529d9280f04a4cadda41,5fc4529d9280f04a4cadda47,0.0,0.0,D,0.0,0.0,D,5fc451059280f04a4cad63dd,12.0,13.0,5.0,2.0,13.0,12.0,10.0,3.0,1.0,2.0,0.0,0.0,2018-19
24/11/2018,5fc4529d9280f04a4cadda49,5fc4529d9280f04a4cadda46,3.0,1.0,H,2.0,0.0,H,5fc451059280f04a4cad63c7,18.0,13.0,9.0,2.0,19.0,12.0,4.0,4.0,0.0,3.0,0.0,0.0,2018-19
24/11/2018,5fc4529d9280f04a4cadda48,5fc4529d9280f04a4cadda4d,0.0,3.0,A,0.0,0.0,D,5fc451059280f04a4cad63d0,5.0,10.0,1.0,7.0,12.0,13.0,5.0,5.0,0.0,0.0,0.0,1.0,2018-19
24/11/2018,5fc4529d9280f04a4cadda38,5fc4529d9280f04a4cadda3f,0.0,4.0,A,0.0,3.0,A,5fc451059280f04a4cad63d8,9.0,9.0,1.0,6.0,6.0,3.0,8.0,1.0,0.0,0.0,0.0,0.0,2018-19
